AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,WaterTenders
10,FALSE,CAL FIRE Tehama-Glenn Unit,,2017,TRUE,/incidents/2017/10/8/freeway-fire/,,,Tehama,52,,,,2018-01-09T13:31:00Z,,FALSE,TRUE,,,,40.24789,"off of Jelly Ferry Rd and I-5, north of Red Bluff",-122.255,FALSE,Freeway Fire,100,,TRUE,"The Freeway Fire started on October 08, 2017 off of Jelly Ferry Rd and I-5, north of Red Bluff in Tehama County.","Red Bluff, Jelly Ferry Rd, I-5, OCtober 2017, Freeway Fire, Tehama County",2017-10-08T12:15:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Madera-Mariposa-Merced Unit,,2017,TRUE,/incidents/2017/9/20/dexter-fire/,,,Mariposa,22,,,,2018-01-09T13:23:00Z,,FALSE,TRUE,,,,37.76888,"Dexter Rd and Pine Lake Dr, 5 miles east of Coulterville",-120.15846,FALSE,Dexter Fire,100,,TRUE,"The Dexter Fire started September 20 2017 near  Dexter Road and Pine Lake Dr, 5 miles east of Coulterville (Mariposa County)","Dexter Fire, September 20 2017, Mariposa County,  Dexter road, Pine Lake Drive, Coulterville",2017-09-20T14:53:00Z,Finalized,,,,,
10,FALSE,CAL FIRE / Fresno County Fire,,2017,TRUE,/incidents/2017/9/11/shaver-fire/,,,Fresno,10,,,,2018-01-09T13:19:00Z,,FALSE,TRUE,,,,37.10067,"Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake",-119.32109,FALSE,Shaver Fire,100,,TRUE,"The Shaver fire started on September 11, 2017 off Indian Rock Rd and Musick Creek Lane, Community of Shaver Lake in Fresno County and burned 9 acres.","Shaver Fire, Fresno County, Shaver Lake, September 11, 2017",2017-09-11T10:00:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Amador-El Dorado Unit,,2017,TRUE,/incidents/2017/8/28/sandra-fire/,,,Amador,3,,,,2018-01-09T12:46:00Z,,FALSE,TRUE,,,,38.34421,"Butte Mountain road, 3 miles east of Jackson",-120.72274,FALSE,Sandra Fire,100,,TRUE,"The Sandra Fire started on August 28 2017, Off Butte Mountain, 3 miles east of Jackson (Amador County) and burned 8 acres.","Sandra Fire, Amador County, Butte Mountain, Jackson, August2017",2017-08-28T17:06:00Z,Finalized,,,,,
10,FALSE,Angeles National Forest,,2017,FALSE,/incidents/2017/8/3/rincon-fire/,,,Los Angeles,19,,,,2018-01-09T12:18:00Z,,FALSE,TRUE,,,,34.23925,"off Hwy 39 & East Fork Ave, north of Azusa",-117.85182,FALSE,Rincon Fire,100,,TRUE,"The Rincon Fire started on August 3, 2017 off Hwy 39 & East Fork Ave, north of Azusa (Los Angeles County) and burned 10 acres.","Rincon Fire, Hwy 39, East Fork Ave, Azusa, Los Angeles County, August 2017",2017-08-03T16:21:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Nevada-Yuba-Placer Unit,,2017,TRUE,/incidents/2017/7/21/grizzly-fire/,,,Nevada,29,,,,2018-01-09T12:03:00Z,,FALSE,TRUE,,,,39.36902,"off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City",-120.97586,FALSE,Grizzly Fire,100,,TRUE,"The Grizzly Fire started on July 21, 2017 off of Grizzly Hill Rd & Turnagain Arm Rd, 8 miles northeast of Nevada City in Nevada County and burned 10 acres.","Grizzly Hill Rd & Turnagain Arm Rd, Nevada City Nevada County, July 2017, Grizzly Fire",2017-07-21T16:50:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Shasta-Trinity Unit,,2017,TRUE,/incidents/2017/7/15/north-fire/,Reduced acreage due to better mapping.,,Shasta,45,,,,2018-01-09T11:56:00Z,,FALSE,TRUE,,,,40.48972,"Canyon Road and China Gulch, Happy Valley",-122.38619,TRUE,North Fire,100,,TRUE,"The North fire started on July 15, 2017 off Canyon Road and China Gulch, Happy Valley in Shasta County and burned 8 acres.","North Fire, Shasta County, July 15, 2017",2017-07-15T18:10:00Z,Finalized,,,,,
10,FALSE,CAL FIRE / Riverside County Fire,,2017,TRUE,/incidents/2017/7/13/navajo-fire/,,,Riverside,33,,,,2018-01-09T11:54:00Z,,FALSE,TRUE,,,,33.77896,"West 7th Street and Park Avenue, Perris",-117.24091,FALSE,Navajo Fire,100,,TRUE,"The Navajo fire started on July 13, 2017 off west 7th Street and Park Avenue in Perris (Riverside County) and burned 10 acres.","Navajo Fire, Riverside County, July 13, 2017, Perris",2017-07-13T14:14:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Butte Unit ,,2017,TRUE,/incidents/2017/7/12/rebie-fire/,,Forbestown Rd is now open,Butte,4,,,,2018-01-09T11:53:00Z,,FALSE,TRUE,,,,39.50475,"Off Rebie way and Forbestown Rd, south east of Lake Oroville",-121.33785,TRUE,Rebie Fire,100,,TRUE,"The Ribie fire started July 12, 2017 off Rebie way and Forbestown Rd, south east of Lake Oroville (Butte County) and burned 5 acres.","Rebie Fire, Butte County, Rebie Way, Forbestown Road, July 2017",2017-07-12T13:55:00Z,Finalized,,,,,
10,FALSE,CAL FIRE/Riverside County Fire Department ,,2017,TRUE,/incidents/2017/7/3/canyon-fire/,,,Riverside,33,,,,2018-01-09T11:41:00Z,,FALSE,TRUE,,,,33.91806,"Bolo Court and David Mountain Road, south of Beaumont",-116.99321,FALSE,Canyon Fire,100,,TRUE,"The Canyon Fire started on June 3, 2017 off of Bolo Court and David Mountain Road, south of Beaumont (Riverside County) and burned 10 acres.","Bolo Court, David Mountain Road, Riverside County,  July 2017, Canyon Fire, Beaumont",2017-07-03T13:34:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Nevada-Yuba-Placer Unit,,2017,TRUE,/incidents/2017/7/2/brewer-fire/,,,Nevada,29,,,,2018-01-09T11:16:00Z,,FALSE,TRUE,,,,39.08382,off Brewer Road and Conestoga Drive in Alta Sierra,-121.06656,FALSE,Brewer Fire,100,,TRUE,"The Brewer Fire started on July 2, 2017 off Brewer Rd and Conestoga Dr in Alta Sierra and burned 10 acres.","Brewer Fire, Brewer Rd, Conestoga Dr, Alta Sierra, July 2017",2017-07-02T12:41:00Z,Finalized,,,,,
10,FALSE,CAL FIRE / Riverside County Fire,,2017,TRUE,/incidents/2017/6/18/lambs-fire/,,,Riverside,33,,,,2018-01-09T10:35:00Z,,FALSE,TRUE,,,,33.90965,"Manzanita Park and Roadrunner Dr., near Beaumont",-116.9669,FALSE,Lambs Fire,100,,TRUE,"The Lambs fire started on June 18, 2017 off Manzanita Park and Roadrunner Dr., near Beaumont in Riverside County and burned 10 acres.","Lambs Fire, June 2017, Beaumont, Riverside County",2017-06-18T12:28:00Z,Finalized,,,,,
10,FALSE,CAL FIRE/Riverside County Fire,,2017,TRUE,/incidents/2017/6/16/springs-fire/,,,Riverside,33,,,,2018-01-09T10:34:00Z,,FALSE,TRUE,,,,117.138741,"off Gilman Springs Road, south of Hwy 60 in Gilman Springs",33.939428,FALSE,Springs Fire,100,,TRUE,"The Springs Fire started on June 17, 2017 off of Gilman Springs Rd, south of Hwy 60 in Gilman Springs in Riverside County and burned 10.8 acres.","Gilman Springs Road, Highway 60, Springs Fire, Riverside County, June 2017",2017-06-16T14:51:00Z,Finalized,,,,,
10,FALSE,Kern County Fire,,2017,TRUE,/incidents/2017/6/5/pine-fire/,,,Kern,15,,,,2018-01-09T10:27:00Z,,FALSE,TRUE,,,,35.564124,"Pine Mountain Rd., 10 miles NE of Bakersfield",-118.796513,FALSE,Pine Fire,100,,TRUE,"The Pine Fire started on June 5, 2017 on Pine Mountain Road, northeast of Bakersfield in Kern County and burned 9 acres.","Pine Fire, Kern County, Pine Mountain Rd., NE of Bakersfield, June 2017",2017-06-05T14:02:00Z,Finalized,,,,,
10,FALSE,CAL FIRE/Riverside County Fire,,2017,TRUE,/incidents/2017/6/4/shirleon-fire/,,,Riverside,33,,,,2018-01-09T10:26:00Z,,FALSE,TRUE,,,,33.87107,"Old Banning Idyllwild Road & Mount Edna Road, Banning",-116.88097,FALSE,Shirleon Fire ,100,,TRUE,"The Shirleon Fire started on June 4, 2017 Old Banning Idyllwild Road & Mount Edna Road, Banning in Riverside County and burned 7 acres.","Old Banning Idyllwild Road & Mount Edna Road, Banning, Riverside County, Shirleon Fire, June 2017",2017-06-04T16:48:00Z,Finalized,,,,,
10,FALSE,CAL FIRE Nevada-Yuba-Placer Unit,,2017,TRUE,/incidents/2017/5/29/twenty-fire/,,,Yuba,58,,,,2018-01-09T10:22:00Z,,FALSE,TRUE,,,,39.23205,"off Hwy 20 and Escheman Ln, East of Brown",-121.376,FALSE,Twenty Fire,100,,TRUE,"The Twenty Fire started on May 29, 2017 off Hwy 20 and Escheman Ln, East of Brown's Valley (Yuba County) and burned 3.5 acres.","Twenty Fire, May 2017 Hwy 20, Escheman Lane, Brown's Valley, Yuba County",2017-05-29T15:31:00Z,Finalized,,,,,
10,FALSE,Kern County Fire Department,,2017,TRUE,/incidents/2017/5/28/champagne-fire/,,,Kern,15,,,,2018-01-09T10:17:00Z,,FALSE,TRUE,,,,34.87128,10 miles West of Rosamond,-118.35296,FALSE,Champagne Fire,100,,TRUE,"The Champagne Fire started on n May 28, 2017 10 miles east of Rosamond in Kern County and burned 10 acres.","Champagne Fire, Kern County Fire Department, May 2017, Rosamond",2017-05-28T10:59:00Z,Finalized,,,,,
10,FALSE,CAL FIRE/Riverside County Fire,,2017,TRUE,/incidents/2017/5/23/moreno-fire/,,,Riverside,33,,,,2018-01-09T10:08:00Z,,FALSE,TRUE,,,,33.94673,Ironwood Avenue and Moreno Beach Drive,-117.17773,FALSE,Moreno Fire,100,,TRUE,"The Moreno Fire started on May 23, 2017 off of Ironwood Avenue and Moreno Beach Drive, Moreno Valley (Riverside County) and burned 10 acres.","Moreno Fire, Ironwood Avenue, Moreno Beach Drive, Moreno Valley, Riverside County, May 2017",2017-05-23T13:13:00Z,Finalized,,,,,
10,FALSE,CAL FIRE San Benito-Monterey Unit ,,2017,TRUE,/incidents/2017/4/24/soledad-fire/,,,Monterey,27,,,,2018-01-09T09:51:00Z,,FALSE,TRUE,,,,36.44141,"Highway 101 & Front Street, north of Soledad ",-121.34695,FALSE,Soledad Fire,100,,TRUE,"The Soledad Fire started on April 24, 2017, off of Highway 101 and Front Street, north of Soledad in Monterey County and burned 8 acres.","Highway 101 & Front Street, north of Soledad, Soledad Fire, Monterey County, April 2017,  ",2017-04-24T12:06:00Z,Finalized,,,,,
0,FALSE,CAL FIRE Sonoma-Lake-Napa Unit,,2017,TRUE,/incidents/2017/10/9/pressley-fire-central-lnu-complex/,"The Central LNU Complex is being managed in Unified Command by CAL FIRE Incident Management Team 1 and The City of Santa Rosa. 
<p>
To get information about the Pressley Fire <a href="" http://www.fire.ca.gov/current_incidents/incidentdetails/Index/1868"" target=""_blank"">visit the Nuns Fire</a> for more information.

<p> Resources:
<p> <li> <a href="" http://www.sonomacounty.com/fire"" target=""_blank"">Sonoma County Fire Information</a> 
<li> <a href="" http://sonomacounty.ca.gov/Home/"" target=""_blank"">Sonoma County Website</a>
<li> <a href=""http://calfire-forestry.maps.arcgis.com/apps/PublicInformation/index.html?appid=5bbcbed430ad45e5a38e6be155ef5fec"" target=""_blank"">CAL FIRE Structure Status Map</a> Please note that damage assessment is still on-going. If a structure point does not appear on the map it may still have been impacted by the fires.",,Sonoma,49,,,,2018-01-09T13:34:00Z,,FALSE,TRUE,,,,38.36685,east of Rohnert Park,-122.64001,TRUE,Pressley Fire (Central LNU Complex),100,,TRUE,"The Pressley Fire started on October 09, 2017 east of Rohnert Park in Sonoma County. 10/13/17 Pm absorbed into the Nuns Fire","Pressley Fire, Southern LNU Complex, Central LNU Complex, October 9, 2017, Sonoma County",2017-10-09T01:30:00Z,Finalized,,,,,
0,FALSE,CAL FIRE Sonoma-Lake-Napa Unit,,2017,TRUE,/incidents/2017/10/8/partrick-fire-central-lnu-complex/,"The Patrick Fire is now a part of the <a href="" http://www.fire.ca.gov/current_incidents/incidentdetails/Index/1868"" target=""_blank"">the Nuns Fire</a>
<p>
<a href=""http://calfire-forestry.maps.arcgis.com/apps/PublicInformation/index.html?appid=5bbcbed430ad45e5a38e6be155ef5fec"" target=""_blank"">CAL FIRE Structure Status Map</a> Please note that damage assessment is still on-going. If a structure point does not appear on the map it may still have been impacted by the fires.
",,Napa,28,,,,2018-01-09T13:33:00Z,,FALSE,TRUE,,,,38.31802,"off Partrick Rd, west of Napa",-122.39052,TRUE,Partrick Fire (Central LNU Complex),100,,TRUE,"The Partrick Fire started on October 8, 2017 off off Partrick Rd, west of Napa in Napa County. 10/13/17 PM Absorbed into the Nuns Fire","Napa, Patrick Fire, October 2017, Napa County, Patrick Road",2017-10-08T23:48:00Z,Finalized,,,,,
0,FALSE,Yosemite National Park,,2017,FALSE,/incidents/2017/9/7/rattlesnake-fire/,,,Mariposa,22,,,,2018-01-09T13:19:00Z,,FALSE,TRUE,,,,37.73596,Hwy 120 and Big Oak Flat Road near Foresta,-119.78256,FALSE,Rattlesnake Fire,100,,TRUE,"The Rattlesnake Fire started on September 7, 2017, at Hwy 120 and Big Oak Flat Road, near Foresta (Mariposa County).","Rattlesnake Fire, Yosemite National Park, Mariposa County, Vegetation Fire, September 2017",2017-09-07T15:00:00Z,Finalized,,,,,
0,FALSE,Klamath National Forest,,2017,FALSE,/incidents/2017/7/25/clear-complex-merged-into-eclipse-complex/,,,Siskiyou,47,,,,2018-01-09T12:05:00Z,,FALSE,TRUE,,,,41.702,"Clear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County)",-123.508,FALSE,Clear Complex (merged into Eclipse Complex),100,,TRUE,"The Clear Complex satarted on July 25th 2017 offClear Creek Drainage, 7 miles southwest of Happy Camp (Siskiyou County).","Clear Complx, Siskiyou County, Clear Creek Drainage, Happy Camp, July 25 2017",2017-07-25T12:45:00Z,Finalized,,,,,
0,FALSE,Modoc National Forest,,2017,FALSE,/incidents/2017/7/23/warner-mountain-lightning/,,,Modoc,25,,,,2018-01-09T12:04:00Z,,FALSE,TRUE,,,,41.338,Warner Mountain Ranger District on the Modoc National Forest,-120.304,FALSE,Warner Mountain Lightning,100,,TRUE,The Warner Mountain Lightning Fire started off Warner Mountain Ranger District on the Modoc National Forest in Modoc County and burned 210 acres.,"Warner Mountain Lightning, Modoc National Forest, Modoc County, July ",2017-07-23T00:00:00Z,Finalized,,,,,
0,FALSE,City of Orland Fire Department,,2017,FALSE,/incidents/2017/7/19/creek-fire/,,,Glenn,11,,,,2018-01-09T12:02:00Z,,FALSE,TRUE,,,,39.75425,"Stony Creek, Orland",-122.17657,FALSE,Creek Fire,100,,TRUE,"The Creek Fire started on July 19, 2017 off of Stony Creek, Orland in Glenn County.","Stony Creek, Orland, Creek Fire, July 2017, Glenn County",2017-07-19T17:30:00Z,Finalized,,,,,
0,FALSE,Lassen National Forest,,2017,FALSE,/incidents/2017/7/6/antelope-fire/,,,Lassen,18,,,,2018-01-09T11:45:00Z,,FALSE,TRUE,,,,40.6361,"10 Miles west of Eagle Lake, Lassen National Forest",-120.9643,FALSE,Antelope Fire,100,,TRUE,"The Antelope Fire started on July 6, 2017 10 Miles west of Eagle Lake, Lassen National Forest (Lassen County).","Eagle Lake, Lassen National Forest, Lassen County,  July 2017, Antelope Fire",2017-07-06T13:00:00Z,Finalized,,,,,
0,FALSE,Klamath National Forest,,2017,FALSE,/incidents/2017/7/4/klamath-fire/,,,Siskiyou,47,,,,2018-01-09T11:43:00Z,,FALSE,TRUE,,,,41.86609,"Off Hwy 96 & Dutch Creek Rd, east of Oak Knoll",-122.73031,FALSE,Klamath Fire,100,,TRUE,"The Klamath Fire started on July 4, 2017 off Hwy 96 & Dutch Creek Rd, east of Oak Knoll (Siskiyou County).","Highway 96, Dutch Creek Rd, Oak Knoll, Klamath Fire, Klamath National Forest, Siskiyou County, July 2017",2017-07-04T15:21:00Z,Finalized,,,,,
0,FALSE,Camp Pendleton Marine Corps Base,,2017,FALSE,/incidents/2017/6/28/cristianitos-fire/,,,San Diego,37,,,,2018-01-09T11:10:00Z,,FALSE,TRUE,,,,33.43513,off Cristianitos Rd. and Talega Rd.,-117.58252,FALSE, Cristianitos Fire,100,,TRUE,"The Cristianitos Fire started on June 28, 2017, off Cristianitos Rd and Talega Rd on Camp Pendleton in San Diego County.","Cristianitos Fire, Cristianitos Road, Talega Road, Camp Pendleton, San Diego County, June 2017",2017-06-28T17:56:00Z,Finalized,,,,,
0,FALSE,CAL FIRE Siskiyou Unit / Klamath National Forest,,2017,FALSE,/incidents/2017/6/25/salmon-august-complex/,,,Siskiyou,47,,,,2018-01-09T11:07:00Z,,FALSE,TRUE,,,,41.841,"14 miles west of Etna, California in the Marble Mountain Wilderness",-123.474,FALSE,Salmon-August Complex ,100,,TRUE,"This complex of six fires includes the Island Fire started on June 25, 2017 14 miles west of Etna, California in the Marble Mountain Wilderness (Siskiyou County), the Wallow Fire, Pointers fire, Mary fire, Grizzly fire, Garden fire and Deep fire.","Etna, Marble Mountain Wilderness, Klamath National Forest, Siskiyou County",2017-06-25T17:00:00Z,Finalized,,,,,
0,FALSE,Tulare County,,2017,FALSE,/incidents/2017/6/23/king-incident/,,,Tulare,54,,,,2018-01-09T11:01:00Z,,FALSE,TRUE,,,,36.51912,"Hwy 201 & Rd 36, Community of Kings River",-119.50606,FALSE,King Incident,100,,TRUE,"The King Incident started on June 23, 2017 off Hwy 201 & Rd 36, in the community of Kings River (Tulare County).","Community of Kings River, Highway 201, Road 36, Tulare County, Flood, Flooding, Levee",2017-06-23T22:32:00Z,Finalized,,,,,
0,FALSE,Department of Defense - Camp Roberts,,2017,FALSE,/incidents/2017/5/19/range-fire/,,,San Luis Obispo,40,,,,2018-01-09T10:05:00Z,,FALSE,TRUE,,,,35.85253,"off of San Antonio Drive and Hwy 101, Camp Roberts",-120.80411,FALSE,Range Fire,100,,TRUE,"The Range Fire started on May 19, 2017 off of San Antonio Drive and Hwy 101, Camp Roberts (San Luis Obispo County) and burned 5,000 acres.","Range Fire, May 2017, San Antonio Drive and Hwy 101, Camp Roberts, San Luis Obispo County",2017-05-19T13:10:00Z,Finalized,,,,,
0,FALSE,Unified Command,,2017,TRUE,/incidents/2017/2/7/oroville-spillway/,"The Department of Water Resources (DWR) has increased flows to the Feather River through Oroville. Due to increased outflow from Hyatt Power Plant, flows to the Feather River will also increase incrementally throughout the day. This will cause the river to become gradually deeper and swifter so all anglers, boaters, and other river users should be advised of these conditions. Additional flow increases to the Feather River are expected to occur over the next few days.

<p>To News Media: For your safety and the safety of crews working in the construction zone, members of the news media are advised to wear Personal Protection Equipment (PPEs) – hard hat, reflective vest, and sturdy shoes/boots. Those not following this guideline will be asked to leave the area.

<p>The flood control spillway flows remain at 0 cubic feet per second (cfs). Inflows are approximately 10,000 to 15,000 cfs which has resulted in the lake rising from 858.8 feet to 859.7 feet elevation in the last 24 hours. All 5 operational units at the Hyatt Powerplant are currently running, allowing for a total outflow of 8,800 cfs. This situation will be monitored throughout the day to determine the efficiency and safety of excavation during flows.

<p>Contractors continue to remove sediment and debris below the spillway. This operation will continue 24 hours per day. Approximately 715,000 cubic yards of material have been removed from the debris pile to date. Work continues on the area below the emergency spillway.

<p>Flows to meet environmental requirements are being met by releases through the Thermalito Diversion Dam and Thermalito Afterbay River Outlet. The low flow section of the Feather River (the river channel through Oroville) is currently at 3,750 cfs. The total flow to the Feather River at the Thermalito Afterbay River Outlet is currently 5,650 cfs. Flows will gradually increase over the next 24 hours.

<p>For information on lake conditions – including lake levels, inflows, and outflows – visit the <a href=""http://cdec.water.ca.gov/cgi-progs/queryF?ORO"" target=""_blank"">Oroville Reservoir page</a>  on the California Data Exchange Center. For more information, visit DWR’s <a href=""http://www.water.ca.gov/oroville-spillway/index.cfm"" target=""_blank"">Oroville Spillway Incident web page</a> . Download images from DWR’s <a href=""https://pixel-ca-dwr.photoshelter.com/galleries/C0000OxvlgXg3yfg/G00003YCcmDTx48Y/Oroville-Spillway-Damage"" target=""_blank"">photo gallery</a> . Log-in required for download.
Video available on <a href=""https://www.youtube.com/watch?v=-ejzKW0_i6s&list=PLeod6x87Tu6eVFnSyEtQeOVbxvSWywPlx"" target=""_blank"">DWR’s YouTube page</a> .
",,Butte,4,,,,2018-01-09T09:24:00Z,,FALSE,TRUE,,,,39.51158,"Oroville Dam, Canyon Dr. & Oroville Dam Rd, Oroville, CA 95966",-121.55633,TRUE,Oroville Spillway ,100,596,TRUE,"On Saturday, February 12 emergency evacuations were ordered for the residents in Oroville, California. Oroville residents evacuate northward.","Oroville, Spillway, Butte County Sheriff",2017-02-07T14:00:00Z,Finalized,,,,,
410203,FALSE,USFS Mendocino National Forest ,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,The fire has transitioned to the USFS Mendocino National Forest.  For future updates on this fire please visit Inciweb at:  https://inciweb.nwcg.gov/incident/6073/ ,,Colusa,"6,11,17,23",,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,"off Highway 20 near Potter Valley, northeast of Ukiah ",-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,"The Ranch Fire started July 27, 2018 off Highway 20 near Potter Valley, northeast of Ukiah (Mendocino County). This fire was contained on September 19, 2018 and burned 410,203 acres.

Mendocino Complex - Size 459,123 total acres","Ranch Fire, Mendocino County, July 27, 2018
Mendocino Complex - Size 459,123 total acres",2018-07-27T12:05:00Z,Finalized,,246,,1050,
410203,FALSE,USFS Mendocino National Forest ,,2018,TRUE,/incidents/2018/7/27/ranch-fire-mendocino-complex/,The fire has transitioned to the USFS Mendocino National Forest.  For future updates on this fire please visit Inciweb at:  https://inciweb.nwcg.gov/incident/6073/ ,,Glenn,"6,11,17,23",,,,2019-01-04T09:33:00Z,1,FALSE,TRUE,,,3,39.243283,"off Highway 20 near Potter Valley, northeast of Ukiah ",-123.103367,TRUE,Ranch Fire (Mendocino Complex),100,,TRUE,"The Ranch Fire started July 27, 2018 off Highway 20 near Potter Valley, northeast of Ukiah (Mendocino County). This fire was contained on September 19, 2018 and burned 410,203 acres.

Mendocino Complex - Size 459,123 total acres","Ranch Fire, Mendocino County, July 27, 2018
Mendocino Complex - Size 459,123 total acres",2018-07-27T12:05:00Z,Finalized,,246,,1050,
